id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019
370630020133,2083,2163,2282,2292,2351,2145,2132,2023,2094
370630020151,2191,2103,2050,2352,2865,2595,3038,3489,3471
370630020152,2484,2468,2142,2370,1845,2153,2062,1783,1693
370630020153,682,706,805,654,736,757,682,666,637
370630020161,3094,3051,3366,2792,2825,2982,3323,2870,3081
370630020162,2444,2354,2449,3175,3008,2749,2618,2592,2223
370630020171,2096,2141,2320,2123,2318,2352,2415,2550,2652
370630020172,1692,1696,1429,1377,1474,1466,1283,1312,1425
370630020173,2808,2800,2952,3379,3658,3797,3808,3943,3583
370630020181,2305,2359,2465,2700,2397,2422,2489,2723,2570
370630020182,2923,2807,3119,3194,3358,3610,3799,3730,4033
370630020183,2399,2398,2542,2450,2447,2642,3193,2956,2984
370630020191,1603,1578,1608,1706,1434,1372,1345,1061,1539
370630020192,1408,1587,1603,1540,1812,1784,1783,1622,1860
370630020193,1633,1641,1684,1379,1504,1688,1711,1865,1665
370630020201,2167,2198,2149,2570,2585,2102,2258,2040,2168
370630020202,3234,3605,4001,4065,4317,4869,4635,5117,5277
370630020211,3211,3032,3331,3216,2938,2807,3173,2971,3007
370630020212,997,1487,1159,1550,1538,1711,1237,1405,1278
370630020221,2498,2415,2497,2325,2244,2427,2366,2529,2388
370630020222,2100,2136,2130,2237,2372,2261,2272,2366,2431
370630020231,1100,1105,1134,1134,1156,1446,1412,1577,1491
370630020232,1790,1744,1679,1703,1988,1862,1785,1696,1796
370630020241,3678,3633,3667,3890,3872,4070,4247,4229,4184
370630020242,815,749,713,775,970,928,1169,1093,1125
370630020243,1291,1302,1319,1372,1297,1190,1059,1099,1052
370630020251,2145,2291,2555,2744,2873,2681,2765,2694,2671
370630020252,2414,2273,1891,1960,2283,2553,2841,2990,2719
370630020253,1298,1552,1455,1546,1427,1664,1424,1478,1356
370630020261,2055,1980,1901,2635,2368,2538,2531,3342,3504
370630020262,3534,3530,3711,3342,4017,3896,3860,3652,3792
370630020271,1629,1601,2055,2167,2408,1481,1201,1397,2510
370630020272,4406,4427,4178,4339,4751,5679,5872,6329,5388
370630020273,1522,1360,1439,1673,1783,1939,2225,2269,2669
370630020281,1893,2243,2366,2887,2917,2778,2699,2698,2955
370630020282,1056,939,999,1067,1372,1676,1774,2111,2404
370630020283,2397,2634,2645,3041,2794,3150,3546,4383,4842
370630021001,1984,1903,2201,2215,2047,2152,2204,2234,2280
370630021002,5272,5596,5628,5349,5487,5549,5336,5324,5110
370630021003,1488,1552,1479,1598,1713,1583,1609,1838,1810
370630022001,1743,1584,1795,1867,1758,1835,2153,2054,2091
370630023001,1221,1112,1188,1089,962,1058,1062,1007,1102
370630023002,145,310,359,366,403,426,284,590,531
370639801001,73,102,90,75,0,0,0,0,0
