"id","y_2010","y_2011","y_2012","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019"
370630014001,405,388,366,304,261,177,138,130,130,81
370630014002,545,505,513,521,599,604,569,603,636,583
370630015011,53,36,39,33,39,26,30,26,34,17
370630015021,766,881,933,895,1062,1101,1155,1199,1290,1189
370630015022,296,323,486,506,512,584,588,516,513,537
370630015023,944,826,811,839,884,914,1056,957,1022,1039
370630015024,257,335,319,311,318,271,270,284,212,185
370630015031,53,26,,,,,,,,0
370630016011,58,56,34,43,34,38,32,27,35,78
370630016012,42,27,41,38,42,39,75,59,80,131
370630016013,109,119,192,211,211,122,132,98,41,52
370630016031,,,,21,60,60,53,62,64,0
370630016032,42,13,,,16,15,44,110,106,171
370630016033,63,62,35,115,125,127,121,98,34,20
370630016034,0,15,6,8,6,5,,,,0
370630016041,33,40,46,53,95,143,116,95,83,57
370630016042,111,58,57,86,23,46,36,47,28,46
370630016043,30,19,15,28,41,36,57,44,33,52
370630017051,117,132,155,106,168,221,218,176,151,127
370630017052,435,484,555,607,652,587,485,442,409,338
370630017053,391,333,245,255,304,327,429,480,437,367
370630017061,618,616,725,826,1014,903,917,930,834,759
370630017062,460,451,400,460,492,559,576,542,540,568
370630017071,45,37,55,60,52,24,43,28,42,45
370630017072,74,135,73,85,163,184,211,269,188,144
370630017073,,,,,,,,,,0
370630017074,30,30,90,102,119,143,153,116,90,63
370630017075,402,446,523,491,467,484,470,475,459,459
370630017081,598,632,616,658,631,575,553,607,542,560
370630017091,144,159,163,125,166,147,59,140,172,184
370630017092,253,283,253,195,118,152,183,188,201,239
370630017093,1232,1356,1470,1550,1502,1574,1743,1672,1746,1818
370630017101,455,458,372,325,347,349,384,465,452,464
370630017102,513,376,384,445,536,452,347,364,310,320
370630017111,313,309,326,274,297,281,310,301,296,268
370630017112,675,645,659,647,704,785,739,770,770,800
370630017113,548,637,592,630,588,611,626,614,621,630
370630018011,93,102,97,73,31,17,,33,45,76
370630018012,66,84,90,96,46,75,101,114,169,245
370630018013,182,161,250,230,174,184,176,123,116,118
370630018014,,,27,69,116,167,174,131,111,84
370630018015,43,29,64,59,41,36,40,21,13,15
370630018021,172,181,86,100,197,199,234,276,313,337
370630018022,366,348,259,198,189,261,406,552,596,577
370630018023,194,284,327,329,307,303,227,250,270,407
370630018024,144,143,126,118,74,71,107,143,146,113
370630018061,97,90,52,56,100,142,152,169,139,25
370630018062,114,129,153,228,187,184,177,228,361,317
370630018071,290,359,332,425,423,383,383,434,401,437
370630018072,134,128,165,166,203,234,247,212,167,84
370630018073,170,207,134,112,121,100,120,87,171,276
370630018081,,,37,45,52,56,49,29,26,32
370630018082,123,130,125,160,162,257,361,321,358,382
370630018091,954,994,901,916,947,977,1075,1233,1360,1427
370630018092,467,426,420,362,391,459,327,351,324,316
370630019001,33,32,35,37,29,37,48,72,90,91
370630019002,124,113,114,105,58,49,40,50,89,120
370630020071,76,83,77,70,111,136,173,173,145,50
370630020072,390,308,350,329,254,236,316,332,469,498
370630020073,77,53,38,0,14,17,17,44,51,18
370630020081,36,33,57,59,68,59,49,21,9,0
370630020082,54,60,66,41,45,48,37,40,34,29
370630020091,274,226,278,233,236,223,216,174,212,281
370630020092,243,176,162,122,94,111,184,189,233,286
370630020093,187,251,247,241,205,205,219,246,242,153
370630020131,102,126,128,131,141,106,115,97,76,73
370630020132,120,146,144,133,149,172,157,160,134,104
370630020133,108,136,142,118,109,138,152,162,178,167
370630020151,423,599,623,621,680,804,753,782,894,1006
370630020152,909,890,1003,878,861,847,900,767,638,622
370630020153,383,376,360,380,337,385,379,369,361,375
370630020161,1403,1341,1335,1399,1245,1247,1327,1388,1217,1240
370630020162,780,855,894,941,1159,1120,1059,975,887,792
370630020171,67,50,56,132,129,143,153,88,27,15
370630020172,77,61,113,62,95,106,134,78,92,62
370630020173,826,774,908,898,1005,1142,1281,1258,1276,1213
370630020181,476,455,383,415,465,436,387,453,410,497
370630020182,1025,981,919,952,976,1016,1010,1119,1150,1138
370630020183,24,35,36,61,97,98,124,189,215,381
370630020191,581,656,716,624,682,678,568,534,458,625
370630020192,553,454,513,423,405,453,479,500,506,495
370630020193,31,31,53,50,36,64,95,80,73,69
370630020201,7,39,42,90,67,128,131,170,130,122
370630020202,22,11,14,12,14,16,16,0,0,13
370630020211,1041,1193,1176,1325,1264,1146,1081,1140,1107,1231
370630020212,151,61,239,184,245,271,333,135,216,179
370630020221,990,1060,1059,1062,919,905,961,960,1014,1022
370630020222,315,326,313,385,449,571,504,506,538,588
370630020231,250,310,317,370,375,363,425,425,427,407
370630020232,365,335,365,341,329,391,339,331,385,414
370630020241,199,226,213,222,261,352,361,366,284,227
370630020242,95,179,131,145,164,248,178,203,175,152
370630020243,128,198,184,222,210,291,236,248,240,254
370630020251,36,53,16,30,45,122,132,144,149,148
370630020252,319,252,311,248,249,246,325,357,462,419
370630020253,214,206,209,207,196,170,174,163,168,111
370630020261,310,317,270,280,409,467,453,583,747,746
370630020262,1020,975,1042,1021,1028,1080,1118,1150,1051,1046
370630020271,117,199,147,175,185,207,183,67,61,76
370630020272,1275,1171,1161,1115,1233,1375,1757,1741,1834,1701
370630020273,861,942,844,852,972,907,962,1154,1069,1256
370630020281,79,75,149,175,199,192,196,196,213,355
370630020282,602,636,555,557,634,676,739,795,918,944
370630020283,1022,1274,1278,1262,1227,1210,1264,1355,1754,1972
370630021001,59,53,91,69,51,81,87,26,63,98
370630021002,137,124,135,91,59,62,128,82,85,66
370630021003,56,93,48,40,91,101,68,72,138,44
370630022001,515,578,568,658,650,623,624,709,767,815
370630023001,248,246,261,235,219,187,161,163,149,135
370630023002,30,31,65,88,95,99,102,88,147,179
370639801001,,,,,,,,,,0
