id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021,y_2022,y_2023
370630017091,22,21,21,27,25,21,27,26,16,71,63,63,71
370630017092,16,19,29,28,28,25,20,24,25,20,17,21,23
370630017093,8,6,6,9,8,7,6,6,8,156,207,229,207
370630017101,10,10,9,10,9,9,11,8,9,26,33,26,22
370630017102,10,15,16,11,12,14,16,15,14,29,19,20,18
370630017111,17,15,12,16,16,15,15,13,12,31,31,31,28
370630017112,8,7,5,6,6,6,7,8,8,10,12,15,14
370630017113,8,7,9,10,11,12,10,10,10,28,27,26,34
370630018011,10,12,9,6,3,2,8,11,13,59,65,26,56
370630018012,44,30,22,20,27,21,23,25,22,24,26,33,38
370630018013,10,13,13,12,13,11,10,12,11,57,55,64,67
370630018014,35,13,15,15,21,16,15,16,13,49,48,53,54
370630018015,13,21,19,17,14,16,12,11,16,46,50,22,22
370630018021,14,11,11,14,13,13,16,15,17,32,39,46,50
370630018022,13,17,16,15,19,18,14,15,14,32,39,46,50
370630018023,14,14,15,14,14,15,14,16,16,17,19,19,16
370630018024,24,18,24,26,20,11,14,16,20,15,24,12,20
370630018061,13,6,6,10,12,14,16,20,5,8,6,12,12
370630018062,7,7,10,10,10,9,7,10,6,67,57,58,37
370630018071,12,10,13,14,13,15,15,13,14,63,68,63,61
370630018072,7,9,7,9,9,9,9,8,5,24,34,43,56
370630018073,11,8,9,7,8,10,10,14,15,38,36,40,37
370630018081,13,5,6,6,6,6,4,3,5,11,11,9,11
370630018082,8,9,7,6,6,4,4,4,4,17,18,17,24
370630018091,10,12,10,9,10,8,7,9,9,44,29,39,53
370630018092,11,11,10,11,12,12,14,16,18,59,52,53,47
370630019001,15,12,15,11,11,12,9,6,6,32,32,25,29
370630019002,9,9,8,5,3,3,4,5,6,29,25,21,26
370630020071,7,7,5,7,8,10,9,9,6,21,19,22,25
370630020072,10,11,9,10,11,11,11,12,13,50,44,41,40
370630020073,16,17,3,5,7,8,15,19,9,8,6,3,3
370630020081,10,12,14,14,14,12,7,4,3,2,2,2,2
370630020082,5,5,4,3,4,3,4,4,4,12,9,15,18
370630020091,11,11,10,10,11,13,10,11,14,15,13,14,18
370630020092,20,19,23,14,12,16,13,15,14,10,6,13,13
370630020093,17,15,12,11,9,12,15,16,14,16,14,13,12
370630020131,13,12,11,11,10,10,8,7,8,22,17,21,22
370630020132,23,15,22,17,17,17,18,17,19,27,23,22,20
370630020133,9,10,9,6,9,10,9,8,9,16,18,17,14
370630020151,15,12,13,14,12,11,12,14,10,29,29,45,44
370630020152,7,5,9,11,8,9,10,10,8,28,28,32,32
370630020153,12,10,10,6,13,14,11,12,9,15,7,20,20
370630020161,0,0,3,3,2,20,2,21,2,113,118,133,206
370630020162,9,8,6,7,6,9,8,8,12,42,50,32,28
370630020171,4,7,11,12,11,12,10,4,3,20,19,18,21
370630020172,8,11,9,11,10,11,10,10,7,16,11,17,21
370630020173,9,8,8,9,8,6,7,8,7,67,84,74,72
370630020181,8,7,8,7,7,7,7,7,10,56,71,70,71
370630020182,8,8,9,8,8,12,11,11,10,85,92,116,120
370630020183,3,4,5,6,7,7,7,7,12,37,46,47,45
370630020191,11,9,11,10,24,9,7,8,12,12,14,17,15
370630020192,14,14,14,12,10,10,7,10,9,9,10,9,12
370630020193,5,6,6,6,7,9,7,9,7,5,8,10,8
370630020201,6,7,12,6,9,10,13,9,8,13,13,13,5
370630020202,1,2,1,2,2,2,1,1,1,12,11,12,12
370630020211,9,10,8,10,11,8,9,8,7,36,45,42,39
370630020212,17,24,27,28,31,28,21,25,26,13,9,15,14
370630020221,10,8,6,9,6,6,6,8,8,41,48,44,52
370630020222,10,13,12,14,12,12,14,11,11,37,36,30,38
370630020231,16,13,11,8,11,11,10,11,9,7,7,5,7
370630020232,13,14,15,14,11,11,8,10,9,30,30,30,31
370630020241,5,7,8,7,8,8,9,7,7,54,50,46,56
370630020242,17,15,17,17,13,12,12,13,11,17,16,15,11
370630020243,10,10,10,8,13,14,20,19,20,39,32,31,37
370630020251,7,3,4,4,8,9,10,9,9,15,16,19,16
370630020252,10,12,12,15,12,12,10,12,16,43,43,37,33
370630020253,17,19,16,16,13,12,13,16,15,15,19,21,20
370630020261,14,15,11,12,13,14,12,13,15,16,15,17,17
370630020262,8,9,8,9,8,7,10,13,13,26,26,39,37
370630020271,32,21,17,18,19,15,8,8,8,49,59,59,63
370630020272,9,9,10,12,9,8,8,7,8,93,92,84,124
370630020273,34,4,5,4,0,0,3,0,11,64,66,71,77
370630020281,12,16,15,14,13,11,8,7,8,50,40,56,61
370630020282,8,9,0,0,6,5,12,8,11,50,40,56,61
370630020283,5,18,7,8,9,7,8,6,6,15,20,24,28
370630021001,6,6,5,5,6,6,3,5,6,66,62,65,54
370630021002,7,8,8,8,9,11,9,8,10,26,16,18,16
370630021003,11,9,8,10,10,13,13,12,7,27,22,21,18
370630022001,11,7,7,6,7,6,7,7,6,15,23,20,25
370630023001,9,14,11,7,11,13,18,14,16,12,17,3,4
370630023002,0,20,15,11,8,9,0,0,12,12,17,3,4
370639801001,392,33,38,48,,,,,,6,10,12,16
