"id","y_2011","y_2012","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018","y_2019"
370630017074,8117,9475,8552,8552,8330,8066,8080,8229,246.522077953634
370630017075,12396,12200,16257,17873,13976,18791,19102,16321,467.559668535434
370630017081,2252,6023,7427,6282,5374,6674,5237,5254,86.8033074418895
370630017091,4006,5241,5822,5742,7036,10258,8215,9085,710.188014825796
370630017092,2700,4789,4116,6384,5369,6846,6966,8295,370.205315757342
370630017093,2291,2031,1699,1965,2036,2155,2135,2567,90.9935094423769
370630017101,3887,3087,3237,3281,3036,2549,2627,2309,133.127135051944
370630017102,2711,2926,3932,2798,4055,4938,5541,5411,472.84700366604
370630017111,4534,3484,4846,4506,5330,5118,5480,5961,869.288858112562
370630017112,3740,3449,3620,2710,2797,2960,3442,4305,339.059681328116
370630017113,3388,3772,3907,2761,2542,3349,2802,3936,507.181143513636
370630018011,6711,7527,7464,7170,7027,7554,4770,5190,635.077708196835
370630018012,5841,4532,16685,16902,14143,9242,9957,5397,941.613191988674
370630018013,3599,3962,4805,4171,4371,4660,2939,3064,157.926063384386
370630018014,5569,3928,4186,4698,2865,2897,3441,4327,313.398497372993
370630018015,8863,5502,5621,9187,7230,9065,9960,10875,5107.63432982477
370630018021,4771,4644,3408,3497,3258,3246,2658,3063,298.535277523628
370630018022,3314,3775,4648,4123,4589,3765,3001,3731,298.470221605714
370630018023,2874,3022,3759,3203,2862,2656,2488,3403,237.981053805696
370630018024,6280,5560,6385,5757,4089,4986,4363,4448,537.662729051918
370630018061,5535,4098,5309,3907,4047,6128,6549,8254,592.504656495296
370630018062,2639,2797,3067,3121,3119,3396,3649,3551,20.4761628688424
370630018071,2608,2617,3951,4010,5601,5850,5979,4404,239.091946094387
370630018072,4649,5076,5419,5370,5177,15984,16683,24430,580.673069369605
370630018073,2742,3181,3797,3944,3774,4385,4853,5774,158.461968176018
370630018081,11394,12795,4521,5414,5759,4707,5652,6299,531.209607936771
370630018082,5157,4761,4485,4251,4424,3772,3464,4453,67.0799010776333
370630018091,3902,3257,4690,4859,7376,6963,6723,5359,40.6142560372984
370630018092,5705,4759,5854,7318,8006,6610,7246,6404,100.294647184558
370630019001,14436,4840,3306,4003,3818,5029,8512,8690,95.8313148630507
370630019002,4980,4619,4309,4581,4348,3966,4109,4706,18.2070549652856
370630020071,5520,5809,6795,5575,7657,9409,9687,10557,992.276164599638
370630020072,8760,8334,8861,7809,9179,7019,6530,6332,504.763438378957
370630020073,7822,7622,6055,9486,8497,9195,12324,22487,2909.30557346136
370630020081,18027,19200,24012,22712,24219,39781,44203,40234,2988.16174135061
370630020082,9302,7878,11029,13078,14979,12585,12833,11011,520.115674437741
370630020091,3506,3352,3427,3907,2936,3061,2899,2390,227.268835661832
370630020092,5751,8055,6814,6033,5687,5305,5034,6181,485.083478948495
370630020093,5312,4583,6496,7817,5471,2728,2173,2076,316.464869667803
370630020131,5312,6598,7344,5659,5750,7388,7150,7194,200.988512834586
370630020132,5989,4250,5816,5362,6244,5498,6420,6716,1158.00690279407
370630020133,4498,4701,4365,2859,3322,3126,3544,3993,328.284392195822
370630020151,4438,4797,4284,4974,4036,7796,4822,3949,66.1209551065997
370630020152,4779,4734,3585,4608,6503,6006,6471,8825,205.867444543636
370630020153,12052,11321,14586,15738,14406,15242,15329,14322,1136.17603153439
370630020161,2968,2923,2702,3516,3818,4166,3186,3148,183.004677165807
370630020162,4119,5092,5811,4476,3681,5192,4940,8578,429.434717094366
370630020171,8341,9229,8676,11151,11627,10293,15316,13817,371.771587393198
370630020172,10817,10085,10604,9407,12085,10724,13628,14301,529.108415778149
370630020173,5682,5114,6555,5426,5306,4622,4705,4838,92.4876725692831
370630020181,14562,12488,14309,12609,10839,11212,19213,17365,766.630497176329
370630020182,4935,4564,5450,5289,5069,6306,6848,7020,258.621153819859
370630020183,7899,9829,9760,10021,9282,8945,7784,7563,499.287772941111
370630020191,6640,5353,9100,10693,8461,6706,6783,10118,1069.87807295046
370630020192,9627,8839,8542,11093,7327,9239,12460,15172,616.245089888458
370630020193,7427,21572,21852,31936,25775,22417,8418,9299,1046.51126303579
