id,y_2001,y_2002,y_2003,y_2004,y_2005,y_2007,y_2008,y_2009,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019
370630017093,142052138,151880742,157287056,165433200,179458804,204555239,259526067,264564059,278241509,278991761,300801907,304180635,305449653,301487336,348272157,328061136,472183522,1047078346
370630017101,79654400,88813737,96996746,101912483,105243489,111587007,134095503,135705293,138921292,139503511,139427382,139223995,139199409,138873693,140165800,140336098,196545513,433560246
370630017102,34017627,33952999,33943930,33989705,35845676,37890322,42670107,42569912,42564321,42696148,42642569,42623661,42636417,42612873,43229006,43228796,56490573,135834243
370630017111,37731324,37960940,37997157,39944695,39923550,41616204,48350933,48213301,41789603,43892308,43869702,45569871,53008462,56510699,56903903,55270179,88303932,222989707
370630017112,29323410,30226172,31897748,33688265,33365394,33557380,37973464,37029344,36981602,36957831,36957831,37092844,37338629,35448758,39464951,38523643,51306865,117313938
370630017113,51626872,51575034,51296447,51509672,51733995,51722937,56063371,60438432,53941606,54572117,54534191,54534191,54433582,54455778,57502832,57495989,76627879,184290829
370630018011,52815673,52705207,54777038,54808518,60911450,68186556,86616436,87561537,91837342,95745261,96038887,96379213,96969750,96903753,95673601,95395009,126176530,282190512
370630018012,19878334,20044178,20490058,20484834,21404005,20594389,23219402,23338001,23306417,23230122,23266145,23120163,23122142,23077585,24629052,24530291,34562658,83337835
370630018013,58344495,58212469,61363635,66644469,67222939,77824717,99808450,104167677,105829833,108852140,112387234,117567004,119062291,119978271,113434777,112801011,165283500,410388718
370630018014,29145437,28991184,32553555,32840137,39997286,40374909,48945401,62824500,67432210,69915066,70158073,70701662,70693697,70475775,77966245,77772010,132429737,279377148
370630018015,69286912,62512516,72961801,85062605,75076292,76379874,107424745,106461697,109510691,94469164,94522366,94503072,95104036,94677921,89988398,89855685,168087078,331867898
370630018021,58677880,58448794,59360059,58948679,59359569,61523944,77251478,78511917,80287473,80429771,80127939,81072059,81177496,79406286,82684993,86616211,117529669,271435433
370630018022,34411755,34845435,35082436,35102115,35200138,35309807,41150210,41103488,41452257,41373787,41393118,41224054,41218951,40912054,40308670,38863744,52319436,118770573
370630018023,45960813,46633557,47752580,51496750,53771693,64375975,75451385,75295561,70451756,70132047,70137965,70026883,70075279,69850303,66941390,66268471,87971268,200201333
370630018024,23111014,23702267,23569857,23716030,24789166,25042930,30272057,29981582,29886316,31986813,32266400,32196886,31827453,31135814,31791044,31692100,46734764,100739320
370630018061,70980278,71923795,74098115,74686405,75201695,69202033,76823598,77897831,77464556,77547112,78049604,78157154,79397213,79038639,84762364,83945650,148300228,332414005
370630018062,52068631,55339832,57603477,69244462,88548081,129554841,166903161,179465647,179666281,185127421,194430431,197417001,201366182,201868355,204473286,204154424,298742061,650246395
370630018071,38146581,38229727,38886289,39129951,46185696,61291202,81545259,93589235,97669524,100296741,101012438,101531626,101474561,101034034,101227151,102626986,140330364,316605652
370630018072,104779277,116426069,129101458,138866051,147117583,149688114,172257894,172676564,173960105,172633900,172804985,172778408,172770756,172476792,169569648,168994891,215489677,477347390
370630018073,70736542,79386202,88494197,89438104,89459903,99735918,118459820,123418385,123497893,123500143,123572925,123586954,123532129,123294769,127038789,126897884,157459189,344218510
370630018081,93403749,110097645,100065085,101706326,108538021,115975603,131765001,132016280,132166256,133181462,133095393,134990283,136527246,134303954,140268447,140021430,176113432,384532056
