fips,year,value
370630018013,2001,63
370630018013,2002,62
370630018013,2004,43
370630018013,2005,39
370630018013,2006,45
370630018013,2007,35
370630018013,2008,47
370630018013,2009,34
370630018013,2010,35
370630018013,2011,41
370630018013,2012,34
370630018013,2013,19
370630018013,2014,13
370630018013,2015,29
370630018013,2016,47
370630018013,2017,38
370630018013,2018,38
370630018013,2019,25
370630018013,2020,13
370630018013,2021,4
370630018014,2000,44
370630018014,2001,32
370630018014,2002,17
370630018014,2004,23
370630018014,2005,32
370630018014,2006,50
370630018014,2007,43
370630018014,2008,29
370630018014,2009,32
370630018014,2010,43
370630018014,2011,27
370630018014,2012,21
370630018014,2013,18
370630018014,2014,13
370630018014,2015,29
370630018014,2016,29
370630018014,2017,29
370630018014,2018,20
370630018014,2019,21
370630018014,2020,11
370630018014,2021,7
370630018015,2000,11
370630018015,2001,9
370630018015,2002,13
370630018015,2004,9
370630018015,2005,24
370630018015,2006,15
370630018015,2007,3
370630018015,2008,8
370630018015,2009,8
370630018015,2010,2
370630018015,2011,6
370630018015,2012,5
370630018015,2013,4
370630018015,2014,1
370630018015,2015,4
370630018015,2016,0
370630018015,2017,1
370630018015,2018,0
370630018015,2019,1
370630018015,2020,4
370630018015,2021,2
370630018021,2000,159
370630018021,2001,128
370630018021,2002,141
370630018021,2004,171
370630018021,2005,228
370630018021,2006,244
370630018021,2007,215
370630018021,2008,256
370630018021,2009,245
370630018021,2010,126
370630018021,2011,75
370630018021,2012,56
370630018021,2013,47
370630018021,2014,64
370630018021,2015,52
370630018021,2016,65
370630018021,2017,65
370630018021,2018,53
370630018021,2019,40
370630018021,2020,11
370630018021,2021,11
370630018022,2000,239
370630018022,2001,251
370630018022,2002,294
370630018022,2004,166
370630018022,2005,146
370630018022,2006,114
370630018022,2007,160
370630018022,2008,165
370630018022,2009,155
370630018022,2010,141
370630018022,2011,133
370630018022,2012,126
370630018022,2013,112
370630018022,2014,118
370630018022,2015,128
370630018022,2016,159
370630018022,2017,154
370630018022,2018,110
370630018022,2019,111
370630018022,2020,40
370630018022,2021,24
370630018023,2000,65
370630018023,2001,73
370630018023,2002,86
370630018023,2004,57
370630018023,2005,117
370630018023,2006,125
370630018023,2007,88
370630018023,2008,103
370630018023,2009,102
370630018023,2010,113
370630018023,2011,145
370630018023,2012,103
370630018023,2013,98
370630018023,2014,72
370630018023,2015,63
370630018023,2016,46
370630018023,2017,39
370630018023,2018,42
370630018023,2019,43
370630018023,2020,20
370630018023,2021,6
370630018024,2000,42
370630018024,2001,27
370630018024,2002,33
370630018024,2004,32
370630018024,2005,11
370630018024,2006,20
370630018024,2007,37
370630018024,2008,26
370630018024,2009,36
370630018024,2010,28
370630018024,2011,26
370630018024,2012,15
370630018024,2013,25
370630018024,2014,13
370630018024,2015,14
370630018024,2016,21
370630018024,2017,20
370630018024,2018,14
370630018024,2019,5
370630018024,2020,8
370630018024,2021,4
370630018061,2000,25
370630018061,2001,14
370630018061,2002,14
370630018061,2004,12
370630018061,2005,17
370630018061,2006,12
370630018061,2007,13
370630018061,2008,7
370630018061,2009,19
370630018061,2010,13
370630018061,2011,12
370630018061,2012,3
370630018061,2013,9
370630018061,2014,6
370630018061,2015,4
370630018061,2016,5
370630018061,2017,8
370630018061,2018,4
370630018061,2019,0
370630018061,2020,7
370630018061,2021,0
370630018062,2000,45
370630018062,2001,49
370630018062,2002,42
370630018062,2004,32
370630018062,2005,30
370630018062,2006,49
370630018062,2007,53
370630018062,2008,75
370630018062,2009,97
370630018062,2010,105
370630018062,2011,88
370630018062,2012,50
370630018062,2013,29
370630018062,2014,32
370630018062,2015,46
370630018062,2016,28
370630018062,2017,32
370630018062,2018,33
370630018062,2019,37
370630018062,2020,17
370630018062,2021,10
370630018071,2000,118
370630018071,2001,127
370630018071,2002,88
370630018071,2004,101
370630018071,2005,54
370630018071,2006,100
