id,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018
370630020073,0.356585034,0.356585034,0.356585034,0.356585034,0.356585034,0.356585034,0.356585034
370630020081,0.848070778,0.848070778,0.848070778,0.848070778,0.848070778,0.848070778,0.848070778
370630020082,1.156813235,1.156813235,1.156813235,1.156813235,1.156813235,1.156813235,1.156813235
370630020091,1.302975563,1.302975563,1.302975563,1.302975563,1.302975563,1.302975563,1.302975563
370630020092,0.653806508,0.653806508,0.653806508,0.653806508,0.653806508,0.653806508,0.653806508
370630020093,0.891356337,0.891356337,0.891356337,0.891356337,0.891356337,0.891356337,0.891356337
370630020131,0.628710482,0.628710482,0.628710482,0.628710482,0.628710482,0.628710482,0.628710482
370630020132,0.56834482,0.56834482,0.56834482,0.56834482,0.56834482,0.56834482,0.56834482
370630020133,0.886593913,0.886593913,0.886593913,0.886593913,0.886593913,0.886593913,0.886593913
370630020151,0.49710236,0.49710236,0.49710236,0.49710236,0.49710236,0.49710236,0.49710236
370630020152,0.481176869,0.481176869,0.481176869,0.481176869,0.481176869,0.481176869,0.481176869
370630020153,0.468433593,0.468433593,0.468433593,0.468433593,0.468433593,0.468433593,0.468433593
370630020161,0.520562675,0.520562675,0.520562675,0.520562675,0.520562675,0.520562675,0.520562675
370630020162,0.609718319,0.609718319,0.609718319,0.609718319,0.609718319,0.609718319,0.609718319
370630020171,4.329442873,4.329442873,4.329442873,4.329442873,4.329442873,4.329442873,4.329442873
370630020172,0.912203011,0.912203011,0.912203011,0.912203011,0.912203011,0.912203011,0.912203011
370630020173,2.357634104,2.357634104,2.357634104,2.357634104,2.357634104,2.357634104,2.357634104
370630020181,1.821435285,1.821435285,1.821435285,1.821435285,1.821435285,1.821435285,1.821435285
370630020182,1.760868017,1.760868017,1.760868017,1.760868017,1.760868017,1.760868017,1.760868017
370630020183,3.391646286,3.391646286,3.391646286,3.391646286,3.391646286,3.391646286,3.391646286
370630020191,1.904528635,1.904528635,1.904528635,1.904528635,1.904528635,1.904528635,1.904528635
370630020192,4.789788939,4.789788939,4.789788939,4.789788939,4.789788939,4.789788939,4.789788939
370630020193,1.371888451,1.371888451,1.371888451,1.371888451,1.371888451,1.371888451,1.371888451
370630020201,2.781132218,2.781132218,2.781132218,2.781132218,2.781132218,2.781132218,2.781132218
370630020202,3.623366812,3.623366812,3.623366812,3.623366812,3.623366812,3.623366812,3.623366812
370630020211,1.920732349,1.920732349,1.920732349,1.920732349,1.920732349,1.920732349,1.920732349
370630020212,0.414375288,0.414375288,0.414375288,0.414375288,0.414375288,0.414375288,0.414375288
370630020221,0.47605472,0.47605472,0.47605472,0.47605472,0.47605472,0.47605472,0.47605472
370630020222,0.527031897,0.527031897,0.527031897,0.527031897,0.527031897,0.527031897,0.527031897
370630020231,0.357876914,0.357876914,0.357876914,0.357876914,0.357876914,0.357876914,0.357876914
370630020232,0.531683998,0.531683998,0.531683998,0.531683998,0.531683998,0.531683998,0.531683998
370630020241,1.185796266,1.185796266,1.185796266,1.185796266,1.185796266,1.185796266,1.185796266
370630020242,0.22657332,0.22657332,0.22657332,0.22657332,0.22657332,0.22657332,0.22657332
370630020243,0.266825216,0.266825216,0.266825216,0.266825216,0.266825216,0.266825216,0.266825216
370630020251,0.856700569,0.856700569,0.856700569,0.856700569,0.856700569,0.856700569,0.856700569
370630020252,0.87490792,0.87490792,0.87490792,0.87490792,0.87490792,0.87490792,0.87490792
370630020253,0.641995244,0.641995244,0.641995244,0.641995244,0.641995244,0.641995244,0.641995244
370630020261,0.59439243,0.59439243,0.59439243,0.59439243,0.59439243,0.59439243,0.59439243
370630020262,1.633906611,1.633906611,1.633906611,1.633906611,1.633906611,1.633906611,1.633906611
370630020271,2.735636922,2.735636922,2.735636922,2.735636922,2.735636922,2.735636922,2.735636922
370630020272,3.399799008,3.399799008,3.399799008,3.399799008,3.399799008,3.399799008,3.399799008
370630020273,0.294922561,0.294922561,0.294922561,0.294922561,0.294922561,0.294922561,0.294922561
370630020281,4.344718539,4.344718539,4.344718539,4.344718539,4.344718539,4.344718539,4.344718539
370630020282,0.373087603,0.373087603,0.373087603,0.373087603,0.373087603,0.373087603,0.373087603
370630020283,3.75231154,3.75231154,3.75231154,3.75231154,3.75231154,3.75231154,3.75231154
370630021001,18.24939238,18.24939238,18.24939238,18.24939238,18.24939238,18.24939238,18.24939238
370630021002,33.80690907,33.80690907,33.80690907,33.80690907,33.80690907,33.80690907,33.80690907
370630021003,19.48511914,19.48511914,19.48511914,19.48511914,19.48511914,19.48511914,19.48511914
370630022001,0.593940224,0.593940224,0.593940224,0.593940224,0.593940224,0.593940224,0.593940224
370630023001,0.250470857,0.250470857,0.250470857,0.250470857,0.250470857,0.250470857,0.250470857
370630023002,0.223958028,0.223958028,0.223958028,0.223958028,0.223958028,0.223958028,0.223958028
370639801001,8.235873767,8.235873767,8.235873767,8.235873767,8.235873767,8.235873767,8.235873767
