id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021,y_2022,y_2023
370630016043,22,21,21,18,20,16,16,14,16,12,10,14,12
370630017051,33,28,32,30,23,18,22,14,11,12,5,11,11
370630017052,61,15,15,11,13,3,14,16,11,12,8,16,10
370630017053,52,29,14,15,24,24,38,21,9,13,4,7,17
370630017061,45,20,19,18,15,14,10,9,10,1,3,4,5
370630017062,19,16,18,18,10,11,20,11,13,21,19,16,23
370630017071,41,14,12,20,18,16,20,20,14,5,9,20,10
370630017072,30,17,14,17,19,19,18,16,10,8,2,10,10
370630017073,44,19,24,30,34,25,30,33,29,11,12,12,12
370630017074,21,12,13,17,18,22,20,16,14,6,6,6,7
370630017075,58,21,12,23,17,16,19,18,15,13,12,7,7
370630017081,11,12,11,11,13,10,11,6,6,6,6,7,11
370630017091,197,34,53,66,62,63,63,16,12,15,10,14,16
370630017092,99,46,46,50,45,44,38,27,28,10,30,30,21
370630017093,22,29,26,28,26,24,20,35,32,33,10,9,30
370630017101,15,15,13,14,15,12,13,8,8,9,8,7,7
370630017102,65,21,28,23,15,13,15,6,6,7,8,31,24
370630017111,142,47,33,42,34,33,29,10,11,27,19,16,20
370630017112,700,100,80,71,86,63,71,25,24,8,9,7,8
370630017113,96,32,33,25,27,18,23,14,6,3,16,25,14
370630018011,9,13,11,10,13,15,11,10,13,10,11,10,4
370630018012,159,48,42,37,53,34,40,69,82,23,20,29,26
370630018013,11,10,10,12,13,15,16,35,34,16,10,7,8
370630018014,52,15,13,19,29,48,42,21,69,34,3,18,25
370630018015,101,44,45,33,19,25,26,17,17,2,8,18,15
370630018021,21,21,19,19,24,17,24,69,49,4,9,2,2
370630018022,38,19,23,23,26,31,36,23,10,14,18,14,9
370630018023,23,20,19,22,24,26,32,71,55,36,30,30,39
370630018024,88,40,44,60,46,42,48,32,21,13,33,47,48
370630018061,19,13,18,17,19,22,22,10,73,41,28,29,26
370630018062,12,12,9,8,9,7,7,8,10,11,8,9,11
370630018071,33,16,15,16,18,9,8,4,9,9,15,13,14
370630018072,13,9,8,11,13,12,11,24,7,5,6,7,5
370630018073,16,14,14,17,21,19,19,32,20,8,6,3,7
370630018081,12,12,10,8,11,12,13,9,5,7,3,6,6
370630018082,14,12,10,9,8,9,6,7,7,3,2,3,3
370630018091,45,27,28,32,26,22,19,11,6,10,3,1,7
370630018092,16,12,11,14,10,12,15,13,18,0,7,7,3
370630019001,149,33,31,22,19,21,20,9,6,4,5,4,3
370630019002,12,13,12,11,11,9,9,9,8,6,5,6,5
370630020071,10,10,10,15,12,12,14,14,13,13,11,8,9
370630020072,27,16,16,17,25,23,13,9,5,29,8,9,8
370630020073,43,25,24,26,20,22,24,15,36,13,12,22,14
370630020081,20,20,21,16,19,15,18,10,5,10,10,10,8
370630020082,19,10,10,9,9,11,11,10,9,9,5,4,2
370630020091,13,18,18,20,20,21,16,31,8,8,11,12,3
370630020092,88,26,24,21,21,22,24,54,51,54,49,38,38
370630020093,18,20,20,19,20,20,21,50,34,13,12,18,20
370630020131,9,15,13,12,12,12,10,8,7,3,5,4,5
370630020132,56,16,21,21,22,21,21,10,11,5,3,3,4
370630020133,14,10,10,12,10,12,11,10,7,1,3,3,4
370630020151,53,8,10,9,9,11,14,6,6,7,7,7,8
370630020152,59,16,16,8,24,52,59,74,74,15,10,9,8
370630020153,653,87,67,,109,86,173,396,384,84170,73968,37024,1294
370630020161,,,,,,,,,,,,,
370630020162,65,32,36,42,25,23,34,50,57,15,24,23,3
370630020171,26,13,13,14,11,11,11,8,8,3,2,2,2
370630020172,18,17,14,11,8,11,11,6,8,9,12,8,4
370630020173,22,10,9,10,9,11,13,11,11,5,6,6,6
370630020181,17,17,17,17,17,16,16,12,10,8,13,14,23
370630020182,16,18,17,17,17,20,20,16,16,3,7,10,2
370630020183,17,17,14,14,12,10,8,8,7,3,0,1,4
370630020191,119,62,17,15,10,7,12,24,18,14,13,15,22
370630020192,50,23,19,15,13,32,30,11,55,11,12,28,27
370630020193,14,12,12,17,10,11,15,9,7,10,10,4,4
370630020201,7,6,8,9,11,12,12,9,9,5,4,5,4
370630020202,13,13,13,9,9,7,8,6,7,6,6,5,4
370630020211,23,24,21,25,14,20,26,25,24,7,15,13,9
370630020212,45,23,17,19,17,15,13,14,10,5,5,3,6
370630020221,61,29,27,26,26,20,18,19,23,22,20,16,13
370630020222,11,10,11,8,9,9,10,8,7,4,4,1,13
370630020231,61,16,15,9,8,8,14,14,13,5,5,5,6
370630020232,33,12,11,9,10,8,11,10,14,13,10,10,13
370630020241,10,9,11,11,12,9,10,8,7,2,3,6,6
370630020242,37,26,22,28,24,25,18,12,8,7,4,4,1
370630020243,23,7,7,10,11,9,13,9,17,21,18,20,20
370630020251,18,16,16,20,16,11,11,7,7,4,4,5,6
370630020252,15,17,16,21,18,15,16,9,8,14,17,11,12
370630020253,17,17,18,17,17,12,13,13,11,4,5,6,19
370630020261,25,25,21,18,20,17,19,10,16,6,10,4,33
370630020262,24,14,20,18,15,11,9,20,22,32,27,15,17
370630020271,32,31,27,22,22,17,16,9,12,5,10,12,8
370630020272,10,11,13,14,17,20,14,7,8,3,2,2,3
370630020273,,,,,,,160,,10,44,17,15,14
370630020281,15,16,17,14,12,12,14,13,13,15,25,18,15
370630020282,,81,,,120,86,44,10,52,23,26,20,17
370630020283,68,10,22,15,3,9,7,6,11,21,18,16,18
370630021001,14,14,14,15,13,14,17,10,7,20,22,18,15
370630021002,11,11,11,10,13,13,12,6,8,8,5,9,11
370630021003,26,16,14,14,17,18,18,11,12,11,15,20,19
370630022001,76,19,22,14,11,13,15,19,13,12,14,12,15
370630023001,891,108,52,171,171,100,92,41,36,16,9,7,6
370630023002,,186,300,1200,300,300,,,,16,9,7,6
