id,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020
370630020273,0,1,0,1,67,109,86,0,2
370630020281,32,31,5,64,121,209,235,229,256
370630020282,0,0,0,0,0,36,72,65,86
370630020283,113,69,71,224,151,69,86,165,130
370630021001,35,42,20,36,30,27,28,30,26
370630021002,15,19,16,19,20,14,20,15,15
370630021003,14,15,16,15,17,13,18,22,12
370630022001,35,38,34,23,24,27,37,23,151
370630023001,3,6,45,48,38,21,20,16,19
370630023002,18,1,0,1,14,2,1,1,2
370639801001,2,0,0,1,0,0,1,0,0
