id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021,y_2022
370630017093,1683,1809,1828,1897,1904,2037,1993,2069,2143,2037,1949,2063
370630017101,1182,1270,1208,1163,1108,1200,1177,1216,1192,1233,1226,1223
370630017102,613,517,586,711,656,568,594,572,594,493,662,662
370630017111,447,492,436,467,440,490,518,545,539,894,968,1003
370630017112,685,694,678,746,831,784,834,847,869,649,699,685
370630017113,795,757,770,711,771,812,800,813,850,838,764,835
370630018011,701,656,674,772,835,587,626,621,655,564,573,605
370630018012,163,157,187,149,196,261,281,356,400,372,393,383
370630018013,944,1003,1021,1016,936,1129,1015,989,999,1204,1188,1190
370630018014,279,332,334,378,452,432,451,535,630,717,750,814
370630018015,237,243,247,218,242,205,201,191,156,261,265,231
370630018021,591,565,597,724,711,790,837,813,811,883,823,853
370630018022,724,617,599,546,578,656,797,778,723,647,664,611
370630018023,842,835,781,852,768,642,597,666,814,712,730,702
370630018024,304,296,267,225,286,336,336,398,299,223,168,178
370630018061,778,783,785,820,882,852,776,739,600,760,741,672
370630018062,1350,1360,1385,1331,1334,1373,1573,1699,1879,1911,1937,2066
370630018071,1201,1238,1354,1271,1203,1113,1200,1125,1156,1348,1366,1337
370630018072,1145,1078,1144,1159,1196,1275,1359,1332,1367,1171,1293,1177
370630018073,1136,1067,911,983,957,952,872,983,1055,1100,954,1002
370630018081,736,782,673,767,762,800,802,893,791,768,787,848
370630018082,956,1020,1328,1435,1821,2145,2560,2741,3185,3431,3565,3636
370630018091,1324,1240,1230,1250,1300,1455,1639,1764,1873,2337,2378,2480
370630018092,1277,1294,1274,1142,1129,1034,985,927,884,809,928,1073
370630019001,205,192,200,227,260,282,496,798,997,1541,1862,2051
370630019002,780,816,904,914,1031,1097,1079,1090,1206,913,916,1071
370630020071,862,866,883,836,969,892,984,908,875,789,762,873
370630020072,951,999,968,966,862,997,992,1101,1111,1289,1351,1161
370630020073,386,381,404,402,370,333,339,287,317,352,387,404
370630020081,376,374,367,388,386,401,362,362,380,601,618,624
370630020082,826,859,888,893,888,854,868,879,814,757,758,765
370630020091,713,800,709,662,603,607,572,645,731,740,730,679
370630020092,437,414,381,426,486,534,572,536,579,721,778,744
370630020093,642,703,707,681,714,696,671,684,650,594,563,656
370630020131,600,632,612,639,580,598,593,592,623,737,833,889
370630020132,366,387,374,418,412,419,412,476,421,382,421,412
370630020133,821,827,869,851,904,894,905,876,854,791,754,750
370630020151,837,862,848,962,1101,1066,1086,1160,1283,997,1099,952
370630020152,1073,1178,1043,1076,938,1043,899,795,783,922,822,890
370630020153,432,416,463,382,426,426,415,391,405,356,318,366
370630020161,1341,1335,1411,1257,1260,1340,1402,1248,1258,1055,1073,1157
370630020162,1129,1161,1199,1419,1394,1296,1194,1226,1049,984,1020,1069
370630020171,788,815,911,885,932,959,937,873,858,892,964,1000
370630020172,683,714,639,662,715,734,640,683,722,715,694,740
370630020173,1344,1408,1495,1633,1772,1916,1895,1947,1824,2084,2042,2047
370630020181,1332,1309,1442,1509,1302,1264,1380,1466,1530,1524,1289,1245
370630020182,1471,1423,1523,1563,1675,1657,1810,1777,1744,1400,1541,1727
370630020183,946,980,1023,1013,1022,1037,1223,1235,1416,1724,1959,1815
370630020191,755,797,814,888,805,756,759,669,898,943,951,969
370630020192,755,825,814,850,864,926,980,949,997,878,853,865
370630020193,774,780,800,716,809,804,807,874,799,705,696,649
370630020201,785,749,729,797,847,762,835,752,840,840,917,984
370630020202,1250,1351,1437,1503,1524,1663,1611,1855,1794,2311,2366,2443
370630020211,1773,1715,1886,1711,1611,1452,1576,1484,1580,1483,1627,1693
370630020212,357,511,432,505,508,615,460,481,543,578,510,485
370630020221,1330,1318,1314,1153,1099,1202,1170,1219,1239,1091,1100,1100
370630020222,1011,1045,1061,1168,1228,1173,1158,1180,1213,1110,1171,1199
370630020231,513,566,650,611,586,692,655,674,669,583,582,578
370630020232,757,710,665,660,740,671,682,684,709,728,748,770
370630020241,1555,1552,1596,1600,1588,1670,1717,1732,1725,1699,1578,1752
370630020242,525,495,443,447,551,565,620,616,655,629,634,608
370630020243,714,731,755,795,754,755,651,682,687,462,482,483
370630020251,794,861,995,1023,1057,1014,995,926,906,895,920,936
370630020252,1048,1071,950,944,963,1021,1048,1146,1084,893,950,989
370630020253,546,611,597,678,639,706,617,605,528,711,689,616
370630020261,793,743,766,964,945,990,1089,1310,1299,1048,1107,1047
370630020262,1637,1667,1709,1632,1708,1740,1700,1569,1536,1922,1953,2036
370630020271,532,536,691,740,815,662,540,664,867,1209,1158,1232
370630020272,1991,2047,1931,1909,2169,2370,2486,2734,2529,2636,2577,2795
370630020273,950,853,862,983,907,962,1169,1069,1372,943,1010,1088
370630020281,697,838,960,1047,1051,1066,1110,1119,1308,1339,1726,1872
370630020282,649,571,557,634,729,798,895,1059,1167,972,967,1057
370630020283,1429,1506,1541,1651,1601,1746,1995,2447,2696,2841,2981,3228
370630021001,718,750,827,860,844,932,964,971,1047,1047,1032,1061
370630021002,916,902,901,801,873,918,883,870,808,984,824,833
370630021003,703,696,644,691,737,664,667,752,719,753,843,883
370630022001,746,756,855,885,858,894,967,1015,1079,1323,1476,1649
370630023001,280,292,268,240,219,211,226,238,246,405,514,622
370630023002,31,72,92,96,103,106,88,147,195,230,292,354
370639801001,25,39,32,25,,,,,,1,1,1
