id,y_2001,y_2002,y_2003,y_2004,y_2005,y_2007,y_2008,y_2009,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019
370630020211,25221709,69566419,252750134,261863268,266760890,271982501,551886211,575896958,303074413,313919118,319165130,332401410,298693855,321918978,365880403,358153948,490760408,1023360154
370630020212,11797755,11915902,11903390,12132186,12787263,13403063,16242378,16735327,16379431,11154054,11513796,11618275,11713380,10530586,13460030,13178273,17859770,37471570
370630020221,32679735,32655536,32777907,33056239,34310119,32496841,34596253,34872218,35314216,35486568,35486568,35661384,35650895,35699883,39900077,39731113,51488220,162000094
370630020222,18610748,16869207,16824089,17797487,17936578,16237838,20329409,20192156,20077192,20747332,21236479,32133503,31572061,31219252,35638441,35894184,43573877,113486620
370630020231,12543626,12222256,12379492,12598052,12607635,12441378,14878033,15549305,15523634,12055583,12050451,12050451,12227399,12669996,16108330,15922100,20433605,50025139
370630020232,27109700,21924145,9914087,10456214,9801968,9665927,34589468,34078718,34302715,34454638,34745926,34721624,34643616,34004237,38072973,38463068,58281755,135080960
370630020241,3749416,2768392,4011541,4596383,4414703,5141979,6345306,6194157,6473143,7830151,8333665,9641973,10739580,11520811,11255233,9098805,12676298,28902488
370630020242,1040661,951860,1154916,1705717,1759209,1327514,1713045,2859165,2900188,3541048,3097274,3408347,3615236,3609411,2913862,2864393,3944851,8666642
370630020243,3312057,3128961,3001467,3248472,2993783,2925498,2914207,3267975,3404083,3556265,3567866,4210781,3765616,4618929,4583822,4205474,5499607,11087958
370630020251,796048,635687,870767,945083,1894156,4038455,3346401,4002273,3194539,4235211,4513385,5022119,5038716,6096973,6608313,6456524,8825568,17492835
370630020252,7672165,7624899,7623034,7760714,12118151,12832320,21302796,17661073,18289512,18025720,18746701,19013890,18435331,14957705,11532410,21524760,25420224,60268297
370630020253,5847589,5737099,5871601,5683294,5551548,5940424,7158842,5801256,5682659,6663267,6034347,5869511,6060068,5496868,1108059,8095864,13568957,30203017
370630020261,749721,989006,1029434,12856759,12290867,12453939,16498747,16752899,16749555,16752198,16678147,17702355,17530166,17234571,20221908,16862189,22992643,50640483
370630020262,39510666,43918580,44984299,45149678,45825837,66505220,67023321,55018977,74131629,74031557,74953902,80434463,79378434,80638381,86691716,83139308,105579034,234777741
370630020271,102193638,102964417,41187412,39599408,94737421,87973055,117633569,114896180,100004910,101240709,101157439,101380285,111067310,114177478,157704544,147043837,236187834,423445597
