"id","y_2010","y_2015","y_2016","y_2017"
"370630017074","",5.13966198227749,5.19025149395956,5.21821283694281
"370630017075","",8.81798800964695,6.98683220854161,7.87389460543289
"370630017081","",2.37200298857214,2.64063194687316,2.43335461243706
"370630017091","",4.4410227358313,5.26548435253032,4.7141567331478
"370630017092","",4.70909960794353,5.11734360161283,4.59425846654771
"370630017093","",3.24159471519179,3.78102946210376,2.67173840286301
"370630017101","",2.41515134669108,2.02062512424563,2.03574973212078
"370630017102","",2.82364688638655,3.42530985207595,3.52097859207276
"370630017111","",2.61617977527004,3.20061534237999,6.27758431581959
"370630017112","",4.23741628409251,2.92781690803928,2.85377916688193
"370630017113","",3.71645032570484,3.52559436711224,2.96284159254484
"370630018011","",2.60182446121432,3.41233213617844,4.09024940161442
"370630018012","",12.9418616637845,21.1573220737723,6.86967506628438
"370630018013","",2.58891890998134,2.22670310358688,2.97971603381841
"370630018014","",4.48401264329657,18.4632281939998,14.5345371807744
"370630018015","",8.61878447238317,6.3862697401683,9.40302859754659
"370630018021","",5.14153607687016,4.14507208266414,5.03794964646894
"370630018022","",2.28169954668388,2.25254979254402,2.12197245148205
"370630018023","",3.97891877170425,3.28661626376556,2.85493265477368
"370630018024","",4.3958351989315,5.97908173738812,3.36462812747846
"370630018061","",4.56617794352592,3.58882568703291,3.73723958044861
"370630018062","",2.79964014990726,2.73335180279038,2.353128390169
"370630018071","",4.32955747073185,3.51379722173765,2.95774905355689
"370630018072","",1.69037793570477,1.8444563037892,2.01464750473376
"370630018073","",2.28090508361384,2.47398266332129,2.61067155755779
"370630018081","",4.64045651912354,4.59181215768396,5.05756235979728
"370630018082","",2.34611085986663,2.31883997679603,1.960792142915
"370630018091","",3.1631246503215,3.34191054976099,2.58200083266773
"370630018092","",2.29191207872213,2.6008471680522,3.29886906451928
"370630019001","",6.69565170852099,5.90920920441618,7.31976493833808
"370630019002","",2.88177644400744,2.51862760334707,2.64859641042902
"370630020071","",7.09389897306665,7.3515694168759,7.54354398350221
"370630020072","",4.09814626097311,4.02150128959147,5.20052336898153
"370630020073","",10.5335106930363,10.4269696109353,9.25729246950008
"370630020081","",10.0444041606511,8.33464491473388,7.81049226751059
"370630020082","",5.22835664909984,4.92773161052504,4.14866114269315
"370630020091","",3.01617791333612,1.73904253543635,3.71274014841584
"370630020092","",6.01558472763007,5.35833458258668,7.26257349283744
"370630020093","",4.3986597366476,3.37624704394445,3.4413912932336
"370630020131","",3.45217415407224,3.92105703512935,3.93829545996837
"370630020132","",5.27326674160304,5.25420462887474,5.20429808950427
"370630020133","",3.84141822281417,3.32778040252316,3.64002970816948
"370630020151","",2.21003794376609,2.32448460365316,1.40852640191072
"370630020152","",3.74883116537333,3.71887681274865,4.15744659894171
"370630020153","",7.4979073213572,8.48586696660558,9.1610749948288
