id,y_2010,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021
370630001011,379,316,318,420,372,192,313.532,124.517
370630001012,1241,1142,1164,948,1104,1433,997.451,2122.237
370630001021,898,929,1068,1092,847,583,808.387,734.84
370630001022,650,540,330,311,403,482,465.613,337.16
370630002001,423,372,384,476,538,310,341.316,453.776
370630002002,517,366,389,414,328,301,290.684,425.224
370630002003,173,190,144,15,28,34,125,69
370630003011,491,368,333,540,465,491,293.328,575.24
370630003012,337,337,373,332,329,296,192.525,239.526
370630003013,126,99,100,89,36,39,99.847,1.783
370630003021,78,86,111,75,15,15,61,39
370630003022,174,220,218,94,128,108,120,29
370630003023,243,197,116,137,194,225,199,107
370630004011,122,8,8,39,60,59,69.249,65.982
370630004012,39,9,9,9,24,23,57.423,98.778
370630004013,45,39,34,46,53,54,38.816,10.968
370630004021,150,104,82,90,87,84,140.812,179.723
