id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021,y_2022,y_2023
370630011002,7,4,4,5,9,15,16,13,14,8,10,12,10
370630013011,10,6,6,7,5,6,8,6,7,17,19,16,16
370630013031,0,0,0,0,0,0,0,0,0,1,2,2,2
370630013032,6,13,3,6,8,6,12,2,2,1,1,1,1
370630013041,8,4,6,5,4,4,4,4,6,11,16,7,6
370630014001,15,8,17,14,18,18,12,14,23,42,40,45,41
370630014002,3,4,11,4,4,4,5,8,15,15,12,13,8
370630015011,0,0,0,0,0,0,0,0,0,0,0,0,0
370630015021,3,3,2,3,3,3,3,3,4,6,9,6,11
370630015022,4,3,3,5,3,3,2,3,3,4,3,4,4
370630015023,2,2,1,2,2,2,2,2,1,6,6,2,6
370630015024,2,5,2,12,14,21,21,12,14,3,3,1,3
370630015031,0,0,0,0,0,0,0,0,0,0,0,0,0
370630016011,22,12,13,10,8,10,5,18,11,,,,
370630016012,5,5,5,5,3,4,4,4,6,13,19,24,13
370630016013,11,10,14,12,11,4,12,8,9,13,13,11,11
370630016031,19,26,15,14,15,16,14,10,10,1,2,2,2
370630016032,5,4,3,3,4,3,4,5,4,4,4,6,10
370630016033,8,7,8,9,12,16,16,8,11,16,13,14,13
370630016034,5,4,5,4,6,6,6,3,2,7,8,13,14
370630016041,8,7,6,4,2,3,3,2,4,38,25,39,45
370630016042,5,5,4,3,2,4,6,6,8,12,10,11,11
370630016043,4,7,4,10,10,8,11,7,7,9,22,23,16
370630017051,9,6,5,6,6,12,18,12,6,22,10,13,27
370630017052,6,8,11,6,10,11,15,10,8,5,10,20,32
370630017053,6,10,10,12,8,9,9,7,10,14,8,9,13
370630017061,4,3,2,2,3,2,2,2,3,17,16,19,19
370630017062,5,4,6,8,10,10,10,4,5,6,8,5,10
370630017071,23,29,31,27,4,6,7,6,5,8,5,8,9
370630017072,8,7,5,7,8,7,8,7,12,37,33,24,24
370630017073,10,6,8,9,9,17,19,22,20,22,30,23,24
370630017074,11,12,12,12,12,8,8,9,13,13,8,9,11
370630017075,9,7,8,5,6,7,8,8,7,19,31,33,28
370630017081,2,2,2,4,4,2,2,3,2,29,50,36,34
370630017091,19,22,12,22,21,22,19,11,5,2,6,3,6
370630017092,7,12,12,23,17,12,11,12,9,17,27,24,11
370630017093,4,6,3,5,5,4,3,4,3,32,28,41,46
370630017101,5,2,3,5,8,4,4,4,4,16,12,13,13
370630017102,6,6,3,3,5,11,9,4,7,10,8,6,8
370630017111,2,3,3,7,6,7,9,5,5,10,3,7,6
370630017112,5,9,9,7,7,3,2,3,2,3,2,1,2
370630017113,8,7,5,6,3,4,5,5,4,10,10,13,10
370630018011,4,10,9,4,5,13,8,9,13,30,29,14,13
370630018012,15,14,2,5,12,4,8,23,12,8,13,16,23
370630018013,7,4,9,5,6,4,3,5,4,12,13,18,23
370630018014,16,9,9,16,10,22,14,15,14,12,8,6,4
370630018015,15,11,18,6,7,21,16,25,31,5,2,10,6
370630018021,7,4,5,6,6,7,9,10,10,8,8,9,8
370630018022,7,6,8,12,8,8,3,4,4,7,5,4,6
370630018023,6,4,4,8,8,6,8,12,11,12,9,12,18
370630018024,15,12,21,19,12,7,8,12,15,16,17,29,12
370630018061,9,10,5,9,6,9,10,17,13,14,18,32,37
370630018062,1,2,3,4,5,6,2,6,3,15,22,26,15
370630018071,4,4,5,3,5,6,4,4,3,27,10,21,23
370630018072,6,5,3,4,5,4,3,4,7,14,14,14,25
370630018073,3,4,3,4,2,2,5,6,4,10,26,41,21
370630018081,4,3,6,6,5,6,4,6,14,12,12,12,6
370630018082,4,3,2,2,1,2,2,1,2,9,8,7,12
370630018091,3,2,6,5,7,6,6,2,5,,,,
370630018092,4,4,5,2,2,6,6,5,4,17,17,22,17
370630019001,12,12,9,5,11,17,3,2,2,6,7,7,7
370630019002,2,2,2,2,2,3,3,3,4,10,11,13,10
370630020071,4,4,9,8,10,6,7,6,7,28,28,9,10
370630020072,5,12,7,6,8,13,8,9,8,14,16,20,28
370630020073,13,15,20,4,4,6,20,16,8,16,16,14,11
370630020081,6,7,5,6,4,4,7,8,8,6,3,7,6
370630020082,2,2,4,4,4,6,2,4,5,11,11,11,15
370630020091,9,11,9,6,7,11,14,7,5,5,4,8,11
370630020092,19,17,25,10,15,18,15,13,13,17,14,16,17
370630020093,7,3,6,12,8,8,8,9,12,9,10,7,7
370630020131,6,8,7,6,6,6,5,3,4,10,11,11,10
370630020132,5,4,12,17,11,7,9,9,6,9,7,8,9
370630020133,5,6,5,4,3,4,4,3,2,9,11,11,8
370630020151,2,2,1,2,3,5,6,4,4,9,3,9,20
370630020152,3,2,2,2,3,4,4,4,4,4,4,5,7
370630020153,28,26,30,56,40,48,59,45,23,22,8,3,15
370630020161,2,2,3,4,3,3,3,2,2,8,8,6,15
370630020162,2,3,3,2,1,2,2,3,3,10,12,16,17
370630020171,6,4,4,5,5,4,8,3,4,6,5,6,6
370630020172,6,5,5,4,13,13,12,8,11,7,8,7,6
370630020173,4,4,5,4,3,4,5,4,5,19,8,10,16
370630020181,6,4,4,4,6,8,8,9,11,35,28,25,19
370630020182,2,3,2,2,3,4,2,3,5,7,5,5,7
370630020183,4,8,9,3,3,6,4,7,8,10,10,15,13
370630020191,4,2,3,2,3,3,3,8,8,4,4,3,3
370630020192,2,2,2,2,2,3,2,3,3,2,4,4,3
370630020193,7,11,7,13,7,13,11,11,16,8,7,12,8
370630020201,2,4,4,2,3,3,3,4,6,7,7,7,4
370630020202,1,1,2,2,4,2,3,2,2,18,18,21,23
370630020211,2,2,5,3,1,3,4,2,3,8,7,8,13
370630020212,9,10,12,4,5,6,13,17,14,5,4,3,2
370630020221,4,4,3,1,2,2,2,2,2,4,8,5,4
370630020222,5,8,11,10,9,7,6,3,1,11,12,15,7
370630020231,5,4,1,1,3,6,5,6,5,4,4,6,7
370630020232,8,9,8,11,5,4,10,13,7,9,12,11,11
370630020241,3,4,5,4,5,5,4,5,3,15,12,11,11
370630020242,5,8,4,5,3,5,4,5,6,12,4,7,7
370630020243,9,8,9,11,10,7,10,13,19,3,3,21,26
370630020251,3,2,3,6,6,4,4,3,3,5,5,4,2
370630020252,5,2,4,6,4,4,4,4,5,24,14,20,13
370630020253,4,5,7,9,7,5,6,6,8,7,7,5,8
370630020261,8,4,3,4,4,4,4,6,6,4,6,6,5
370630020262,3,3,3,3,5,4,5,3,2,7,10,10,9
370630020271,3,2,2,3,3,9,7,13,7,,,,
370630020272,2,2,3,4,3,3,3,3,2,,,,
370630020273,6,5,5,3,4,3,4,2,2,5,18,15,22
370630020281,5,6,4,2,2,2,2,5,2,6,6,10,14
370630020282,5,3,2,3,2,1,1,1,2,9,14,10,10
370630020283,2,3,2,2,2,2,1,2,2,,,,
370630021001,8,6,10,3,4,4,4,6,5,,,,
370630021002,2,2,2,2,2,2,2,2,2,11,8,20,23
370630021003,3,4,4,5,4,5,6,6,5,9,10,11,15
370630022001,2,1,1,2,2,1,1,2,2,5,6,3,3
370630023001,9,11,10,7,7,7,5,5,4,3,2,2,1
370630023002,5,4,6,9,7,8,12,15,8,2,1,1,1
370639801001,0,7,0,0,,,,,,,,,
